"Sex","Age Group","Distance","Stroke","Rank","Time","Name","Age","Club","Reg Number","Date","Meet"
"Women ","18-24","100","Backstroke","1","1:18.10"," Sophia  O Saldana","F21","CRUZ","385M-TU0ND","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","18-24","100","Backstroke","2","1:28.36"," Andrea Torrijos Vera","F24","SACMA","3853-YT08V","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","18-24","100","Backstroke","3","1:46.41"," Lynnea M Jeung","F24","SJCF","385F-W32VK","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","18-24","50","Breaststroke","1","45.12"," Clare M Otto","F24","DAM","385E-SKPD5","06-28-2025","2025 Summer Splash LCM"
"Women ","18-24","50","Breaststroke","2","48.67"," Lynnea M Jeung","F24","SJCF","385F-W32VK","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","18-24","100","Breaststroke","1","1:15.72"," Samantha A Fehr","F20","HTUB","3856-N2BA6","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","18-24","100","Breaststroke","2","1:35.84"," Clare M Otto","F24","DAM","385E-SKPD5","06-28-2025","2025 Summer Splash LCM"
"Women ","18-24","50","Butterfly","1","32.74"," Sophia  O Saldana","F21","CRUZ","385M-TU0ND","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","18-24","50","Butterfly","2","45.13"," Lynnea M Jeung","F24","SJCF","385F-W32VK","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","18-24","100","Butterfly","1","1:06.76"," McKaela Glanville","F23","STAN","385D-42J5K","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","18-24","200","Individual Medley","1","3:39.31"," Lynnea M Jeung","F24","SJCF","385F-W32VK","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","1","27.99"," Hannah Orbach-Mandel","F28","USF","3852-SYRSD","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","2","28.78"," Casey J DeLano","F27","USF","385P-MY2CA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","3","29.03"," Catherine V Ladd","F29","TOC","385H-0AWGU","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","50","Freestyle","4","29.62"," Natalie Smith","F26","SMM","385D-0B3JU","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","5","31.19"," Andrea S Yau-Chan","F26","STAN","385E-5ECTS","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","50","Freestyle","6","31.81"," Kristen McFarland","F29","USF","3850-1PZA4","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","7","31.9"," Emma M Wagner","F26","USF","385P-NG5FU","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","8","31.99"," Nicole Greenberg","F26","USF","385Z-RA253","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Freestyle","9","32"," Brenda M Shanahan","F28","QSS","385P-1665S","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","50","Freestyle","10","33.05"," Rayni Wells","F26","SJCF","385K-TT4PU","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","50","Freestyle","11","37.1"," Tara C Hampel","F26","SJCF","385A-U3XKX","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","50","Freestyle","12","37.28"," Rayle A Silva","F29","MAQ","3852-A9B7J","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","1","1:00.11"," Hannah Orbach-Mandel","F28","USF","3852-SYRSD","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","2","1:02.17"," Cathy Teng","F25","TOC","3857-GA9YA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","3","1:02.28"," Casey J DeLano","F27","USF","385P-MY2CA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","4","1:08.93"," Nicole Greenberg","F26","USF","385Z-RA253","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","5","1:09.76"," Kristen McFarland","F29","USF","3850-1PZA4","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","6","1:10.40"," Brenda M Shanahan","F28","QSS","385P-1665S","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","100","Freestyle","7","1:11.96"," Emma M Wagner","F26","USF","385P-NG5FU","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","8","1:14.97"," Rayni Wells","F26","SJCF","385K-TT4PU","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","100","Freestyle","9","1:16.59"," Lauren Prince","F27","DAM","385U-BZT0Y","06-28-2025","2025 Summer Splash LCM"
"Women ","25-29","100","Freestyle","10","1:17.30"," Grace A Baker","F28","USF","385E-0B270","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","11","1:18.99"," Paige S Rossi","F29","USF","385Y-NMSVF","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Freestyle","12","1:20.21"," Tara C Hampel","F26","SJCF","385A-U3XKX","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","100","Freestyle","13","1:22.19"," Rayle A Silva","F29","MAQ","3852-A9B7J","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Freestyle","1","2:15.83"," Cathy Teng","F25","TOC","3857-GA9YA","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Freestyle","2","2:16.12"," Stephanie A Blankley","F27","USF","385E-REH1A","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Freestyle","3","2:38.35"," Brenda M Shanahan","F28","QSS","385P-1665S","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","200","Freestyle","4","2:44.70"," Lauren Prince","F27","DAM","385U-BZT0Y","06-28-2025","2025 Summer Splash LCM"
"Women ","25-29","200","Freestyle","5","2:45.33"," Rayni Wells","F26","SJCF","385K-TT4PU","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","200","Freestyle","6","2:52.83"," Erika L Taylor","F27","USF","3853-WVGHP","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Freestyle","7","3:06.04"," Abigail R Bergman","F29","MELO","385C-09CWT","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Freestyle","8","3:28.36"," Daniela Arteaga","F26","RPM","3856-ZDS14","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Freestyle","1","4:52.65"," Stephanie A Blankley","F27","USF","385E-REH1A","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Freestyle","2","4:57.01"," Natalie Smith","F26","SMM","385D-0B3JU","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Freestyle","3","5:36.35"," Brenda M Shanahan","F28","QSS","385P-1665S","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","400","Freestyle","4","5:43.75"," Ashley Eggart","F27","MAM","385Y-Y305U","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Freestyle","5","5:46.88"," Rayni Wells","F26","SJCF","385K-TT4PU","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","400","Freestyle","6","6:14.22"," Paige S Rossi","F29","USF","385Y-NMSVF","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","800","Freestyle","1","10:04.57"," Stephanie A Blankley","F27","USF","385E-REH1A","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","800","Freestyle","2","10:17.11"," Cathy Teng","F25","TOC","3857-GA9YA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","800","Freestyle","3","12:55.93"," Grace A Baker","F28","USF","385E-0B270","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","800","Freestyle","4","12:56.91"," Paige S Rossi","F29","USF","385Y-NMSVF","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","800","Freestyle","5","13:22.12"," Rayle A Silva","F29","MAQ","3852-A9B7J","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","1500","Freestyle","1","20:02.28"," Stephanie A Blankley","F27","USF","385E-REH1A","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","1500","Freestyle","2","22:36.07"," Emma M Wagner","F26","USF","385P-NG5FU","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","1500","Freestyle","3","23:50.78"," Kristen McFarland","F29","USF","3850-1PZA4","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","1500","Freestyle","4","26:28.06"," Rayle A Silva","F29","MAQ","3852-A9B7J","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Backstroke","1","33.58"," Catherine V Ladd","F29","TOC","385H-0AWGU","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","50","Backstroke","2","37.66"," Emma M Wagner","F26","USF","385P-NG5FU","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Backstroke","3","42.79"," Tara C Hampel","F26","SJCF","385A-U3XKX","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","50","Backstroke","4","43.66"," Rayle A Silva","F29","MAQ","3852-A9B7J","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Backstroke","1","1:10.84"," Catherine V Ladd","F29","TOC","385H-0AWGU","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","100","Backstroke","2","1:27.41"," Abigail R Bergman","F29","MELO","385C-09CWT","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Backstroke","3","1:27.49"," Erika L Taylor","F27","USF","3853-WVGHP","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Backstroke","4","1:30.18"," Lauren Prince","F27","DAM","385U-BZT0Y","06-28-2025","2025 Summer Splash LCM"
"Women ","25-29","100","Backstroke","5","1:32.33"," Tara C Hampel","F26","SJCF","385A-U3XKX","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","200","Backstroke","1","2:57.82"," Emma M Wagner","F26","USF","385P-NG5FU","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Breaststroke","1","36.8"," Natalie Smith","F26","SMM","385D-0B3JU","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Breaststroke","2","37.21"," Casey J DeLano","F27","USF","385P-MY2CA","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Breaststroke","3","41.57"," Nicole Greenberg","F26","USF","385Z-RA253","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Breaststroke","4","42.04"," Ashley Eggart","F27","MAM","385Y-Y305U","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","50","Breaststroke","5","42.57"," Rayni Wells","F26","SJCF","385K-TT4PU","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","50","Breaststroke","6","44.08"," Grace A Baker","F28","USF","385E-0B270","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Breaststroke","7","44.85"," Abigail R Bergman","F29","MELO","385C-09CWT","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Breaststroke","1","1:19.46"," Natalie Smith","F26","SMM","385D-0B3JU","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Breaststroke","2","1:20.30"," Augusta H Lewis","F26","USF","385V-YXSFR","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Breaststroke","3","1:22.47"," Casey J DeLano","F27","USF","385P-MY2CA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Breaststroke","4","1:29.35"," Andrea S Yau-Chan","F26","STAN","385E-5ECTS","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","100","Breaststroke","5","1:30.74"," Ashley Eggart","F27","MAM","385Y-Y305U","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","25-29","100","Breaststroke","6","1:31.39"," Nicole Greenberg","F26","USF","385Z-RA253","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Breaststroke","7","1:35.11"," Grace A Baker","F28","USF","385E-0B270","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Breaststroke","8","1:48.70"," Rayle A Silva","F29","MAQ","3852-A9B7J","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Breaststroke","1","2:52.12"," Natalie Smith","F26","SMM","385D-0B3JU","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Breaststroke","2","3:16.86"," Abigail R Bergman","F29","MELO","385C-09CWT","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Breaststroke","3","3:28.22"," Grace A Baker","F28","USF","385E-0B270","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Butterfly","1","31.29"," Casey J DeLano","F27","USF","385P-MY2CA","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Butterfly","2","33.97"," Andrea S Yau-Chan","F26","STAN","385E-5ECTS","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","50","Butterfly","3","37.13"," Grace A Baker","F28","USF","385E-0B270","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","50","Butterfly","4","45.41"," Daniela Arteaga","F26","RPM","3856-ZDS14","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Butterfly","1","1:08.99"," Cathy Teng","F25","TOC","3857-GA9YA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Butterfly","2","1:09.32"," Augusta H Lewis","F26","USF","385V-YXSFR","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Butterfly","3","1:09.37"," Hannah Orbach-Mandel","F28","USF","3852-SYRSD","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Butterfly","4","1:21.91"," Kristen McFarland","F29","USF","3850-1PZA4","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Butterfly","5","1:25.60"," Cassandra H Tran","F28","USF","385M-GPVEH","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","100","Butterfly","6","1:36.46"," Lauren Prince","F27","DAM","385U-BZT0Y","06-28-2025","2025 Summer Splash LCM"
"Women ","25-29","200","Butterfly","1","3:50.29"," Daniela Arteaga","F26","RPM","3856-ZDS14","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Individual Medley","1","2:36.85"," Cathy Teng","F25","TOC","3857-GA9YA","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Individual Medley","2","2:39.76"," Casey J DeLano","F27","USF","385P-MY2CA","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Individual Medley","3","2:48.59"," Stephanie A Blankley","F27","USF","385E-REH1A","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Individual Medley","4","2:55.87"," Nicole Greenberg","F26","USF","385Z-RA253","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Individual Medley","5","3:01.26"," Ashley Eggart","F27","MAM","385Y-Y305U","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","25-29","200","Individual Medley","6","3:18.84"," Paige S Rossi","F29","USF","385Y-NMSVF","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","200","Individual Medley","7","3:21.12"," Erika L Taylor","F27","USF","3853-WVGHP","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Individual Medley","1","5:32.59"," Cathy Teng","F25","TOC","3857-GA9YA","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Individual Medley","2","5:55.02"," Stephanie A Blankley","F27","USF","385E-REH1A","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","25-29","400","Individual Medley","3","6:48.37"," Kristen McFarland","F29","USF","3850-1PZA4","07-11-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","1","27.56"," Charlotte J Kamai","F31","USF","385V-09W1Z","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","2","29.27"," Allison A Arnold","F33","TOC","3850-09827","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","3","30.02"," Mackenzie Leake","F32","STAN","385K-08D15","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","50","Freestyle","4","30.25"," Anette Skoda","F34","UC38","385B-0717A","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","5","30.48"," Reiko Akimoto","F33","MAM","3858-N695B","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","30-34","50","Freestyle","6","30.71"," Jenn Hwang","F33","WCM","385H-09GHM","08-09-2025","2025 U.S. Masters Swimming Summer National Championship"
"Women ","30-34","50","Freestyle","7","31.7"," Molly Sun","F32","USF","385X-R6EH1","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","8","31.77"," Shayla M Hampel","F32","SJCF","385X-RESJ0","06-08-2025","Mission Viejo Nadadores Masters LCM Swim Meet"
"Women ","30-34","50","Freestyle","9","32.18"," Casey Wei","F34","USF","385W-4VBAK","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","10","32.92"," Alexandra B McCarthy","F33","USF","3853-096R0","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","11","33.8"," Sallie S Walecka","F32","USF","385B-083PT","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","12","35.34"," Briana C Cameron","F34","USF","385A-UV14K","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","13","35.93"," Laurel Woerner","F33","CRUZ","3850-4H8ZR","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","50","Freestyle","14","36.11"," Jam A Macabugao","F31","JAMM","385Y-0B2AF","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","50","Freestyle","15","39.42"," Meg S Russell","F30","QSS","3850-MWCF0","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","50","Freestyle","16","40.85"," Marisa C Kallenberger","F31","USF","385U-UXPA8","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","50","Freestyle","17","43.45"," Jane A Rudebusch","F33","CRUZ","385K-6TDKH","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","50","Freestyle","18","43.48"," Kate Darby","F34","DAM","385D-KTHRC","06-28-2025","2025 Summer Splash LCM"
"Women ","30-34","50","Freestyle","19","54.55"," JESSICA  M GODOI","F31","MAQ","385G-J7U7C","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","1","1:01.07"," Allison A Arnold","F33","TOC","3850-09827","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","2","1:01.69"," Charlotte J Kamai","F31","USF","385V-09W1Z","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","3","1:08.43"," Jenn Hwang","F33","WCM","385H-09GHM","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","4","1:08.49"," Reiko Akimoto","F33","MAM","3858-N695B","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","30-34","100","Freestyle","5","1:08.54"," Anette Skoda","F34","UC38","385B-0717A","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","6","1:10.40"," Casey Wei","F34","USF","385W-4VBAK","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","7","1:10.90"," Shayla M Hampel","F32","SJCF","385X-RESJ0","07-13-2025","2025 San Diego Long Course Championships"
"Women ","30-34","100","Freestyle","8","1:12.32"," Molly Sun","F32","USF","385X-R6EH1","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","9","1:14.48"," Sallie S Walecka","F32","USF","385B-083PT","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","10","1:16.74"," Alex Ferroggiaro","F34","USF","385C-GVWCA","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","11","1:18.12"," Briana C Cameron","F34","USF","385A-UV14K","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","12","1:25.72"," Franchesca J Finnigan","F32","SACMA","3850-07GKZ","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","100","Freestyle","13","1:30.97"," Jane A Rudebusch","F33","CRUZ","385K-6TDKH","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","100","Freestyle","14","1:32.86"," Marisa C Kallenberger","F31","USF","385U-UXPA8","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","200","Freestyle","1","2:11.02"," Allison A Arnold","F33","TOC","3850-09827","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","30-34","200","Freestyle","2","2:25.91"," Charlotte J Kamai","F31","USF","385V-09W1Z","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","200","Freestyle","3","2:34.36"," Jenn Hwang","F33","WCM","385H-09GHM","08-10-2025","2025 U.S. Masters Swimming Summer National Championship"
"Women ","30-34","200","Freestyle","4","2:38.42"," Reiko Akimoto","F33","MAM","3858-N695B","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","30-34","200","Freestyle","5","3:08.65"," Franchesca J Finnigan","F32","SACMA","3850-07GKZ","06-28-2025","2025 Summer Splash LCM"
"Women ","30-34","200","Freestyle","6","3:10.19"," Jane A Rudebusch","F33","CRUZ","385K-6TDKH","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","400","Freestyle","1","4:34.37"," Allison A Arnold","F33","TOC","3850-09827","08-07-2025","World Aquatics Championships - Singapore 2025"
"Women ","30-34","400","Freestyle","2","4:52.69"," Mackenzie Leake","F32","STAN","385K-08D15","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","400","Freestyle","3","5:40.08"," Jenn Hwang","F33","WCM","385H-09GHM","07-13-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","400","Freestyle","4","5:40.20"," Reiko Akimoto","F33","MAM","3858-N695B","06-01-2025","2025 Quicksilver Masters Fast and Free LCM Meet"
"Women ","30-34","800","Freestyle","1","9:24.59"," Allison A Arnold","F33","TOC","3850-09827","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","800","Freestyle","2","10:28.66"," Hannah Curran","F34","USF","385V-09CDV","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","800","Freestyle","3","11:34.75"," Jenn Hwang","F33","WCM","385H-09GHM","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","800","Freestyle","4","11:42.67"," Alexandra B McCarthy","F33","USF","3853-096R0","07-12-2025","Pacific Masters Swimming Long Course Championship"
"Women ","30-34","1500","Freestyle","1","22:17.65"," Alexandra B McCarthy","F33","USF","3853-096R0","07-11-2025","Pacific Masters Swimming Long Course Championship"
