"2024PacMasters:  Points and place for every swimmer who swam an OW event."
Generated on Tue Sep 24 2024 EDT 12:29:41 PM
"(AGSOTY only considers Category 1 swims for points but considers ALL finished swims as a PMS swim.)"
#
"NOTE: all data follows the line below beginning with Gender"
ALSO: comments in this section must NOT contain a comma.
VERSION: 2
numSwimsToConsider=5
Gender,Age Group,Place,Points,Last Name,First Name,Middle,Regnum,Meet Name,Event Name,Event Date,Duration,Category
M,40-44,2,18,Blackburn,Terrence,,384K-7G5ZC,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,49:33.00,2
M,40-44,3,16,Michael,Jack,,3848-3396V,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,1:00:57.00,2
M,45-49,1,22,Baristiran,Omer,,384A-H88WV,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,20:37.00,2
M,45-49,1,22,LOUIE,QUINTIN,,384D-0415V,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,57:03.00,2
M,45-49,1,22,DeLuna,Christopher,,384P-0AX7W,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:19:12.37,2
M,45-49,1,22,Schubert,Boris,,384P-HTVY1,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,1:03:21.00,2
M,45-49,2,18,BOLZ,BRIAN,,3841-04ZDT,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,21:58.00,2
M,45-49,2,18,Jensen,Matthew,,384X-C93VP,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:24:56.86,2
M,45-49,3,16,Shaw,David,,3843-1M7AZ,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:47:14.41,2
M,45-49,3,16,Conger,Aron,M,3844-03SG5,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,24:48.00,2
M,50-54,1,22,KAFFKA,ALEX,,384J-FC7M6,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:24:25.19,2
M,50-54,1,22,KAFFKA,ALEX,,384J-FC7M6,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,26:10.00,2
M,50-54,1,22,Johnson,Chad,,384V-TWA72,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,58:19.00,2
M,50-54,2,18,Johnson,Chad,,384V-TWA72,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,26:21.00,2
M,50-54,1,22,PUNTER,SPENCER,C,3841-03SP8,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,33:35.00,2
M,50-54,2,18,Schwartz,Robert,,384X-7YTCB,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:32:28.82,2
M,50-54,2,18,Rothenberg,Michael,E,384N-076G9,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,1:02:22.00,2
M,50-54,3,16,Bazgan,Corvin,,384P-0B0BB,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:39:32.43,2
M,55-59,3,16,Luellen,Cory,,384F-08DZZ,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:30:24.55,2
M,55-59,3,16,Luellen,Cory,,384F-08DZZ,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,1:02:27.00,2
M,55-59,1,22,MARCUS,JONO,,384R-WD4H4,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,27:35.00,2
M,55-59,1,22,GODDARD,JOHN,W,384Z-08BKY,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,54:11.00,2
M,55-59,1,22,Luton,Dustin,E,384N-SJFJN,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:22:18.53,2
M,55-59,1,22,Roberts,Michael,J,384E-08956,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,27:52.00,2
M,55-59,1,22,Roll,Gunnar,,384E-03XCP,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,46:02.00,2
M,55-59,2,18,Emanuel,Todd,P,384D-0A2W4,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:24:48.86,2
M,55-59,2,18,Griffiths,John,P,384M-075R1,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,32:29.00,2
M,55-59,2,18,Grimaldi,Vince,,3846-06DAZ,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,53:56.00,2
M,55-59,4,14,SLOSS,GORDON,,384B-NR6M0,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:45:44.54,2
M,60-64,1,22,ANDERSON,ALLAN,E,384C-03ZD2,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,25:34.00,2
M,60-64,1,22,ANDERSON,ALLAN,E,384C-03ZD2,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,51:07.00,2
M,60-64,2,18,ANDERSON,ALLAN,E,384C-03ZD2,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:08:52.25,2
M,60-64,1,22,BEDSWORTH,JAY,W,3844-03X00,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,32:40.00,2
M,60-64,1,22,BEDSWORTH,JAY,W,3844-03X00,Lake Del Valle,Lake Del Valle 2.5K,2024-06-09,56:22.00,2
M,60-64,2,18,BEDSWORTH,JAY,W,3844-03X00,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,1:05:23.00,2
M,60-64,1,22,Sheeper,Tim,K,384X-03G4R,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:07:12.96,2
M,60-64,1,22,Sheeper,Tim,K,384X-03G4R,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,43:59.00,2
M,60-64,2,18,Andre,Scott,C,384P-03TNR,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,51:18.00,2
M,60-64,5,12,Andre,Scott,C,384P-03TNR,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:23:54.12,2
M,60-64,1,22,Nootbaar,Tom,T,384R-03Y7M,Lake Del Valle,Lake Del Valle 10K,2024-06-08,2:45:06.00,2
M,60-64,3,16,Bernstein,Roger,,384F-CSUCM,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:20:09.50,2
M,60-64,3,16,Filseth,Eric,,384G-06ZNA,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,53:05.00,2
M,60-64,4,14,Smith,Barton,E,3846-HNTG6,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:21:40.32,2
M,60-64,4,14,Anderson,Gregory,B,384V-24N7S,Santa Cruz Cruise,Santa Cruz Cruise 2 Mile,2024-08-18,54:21.00,2
M,60-64,6,10,Lewis,Scott,,384R-BZ69X,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:25:54.35,2
M,60-64,7,8,Filloux,Dominique,,384T-0AZ8S,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:31:07.72,2
M,60-64,8,6,Witeck,Dan,,384J-09U0V,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:35:12.31,2
M,65-69,1,22,Jimenez,Jerry,R,3841-08BFH,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,43:43.00,2
M,65-69,2,18,Jimenez,Jerry,R,3841-08BFH,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,28:38.00,2
M,65-69,1,22,Young,Paul,,3846-07X2U,Lake Del Valle,Lake Del Valle 5K,2024-06-08,1:49:02.00,2
M,65-69,1,22,Porter,Courtney,D,3845-03NU1,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,24:06.00,2
M,65-69,3,16,Savoie,Robert,N,384Y-03SY7,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,30:50.00,2
M,65-69,4,14,Burdick,Paul,K,384G-03Z22,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,33:04.00,2
M,70-74,1,22,STANSELL,BRIAN,,384B-03PZW,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,44:55.00,2
M,70-74,1,22,STANSELL,BRIAN,,384B-03PZW,Lake Berryessa,Lake Berryessa 2 Mile,2024-06-01,1:19:12.00,2
M,70-74,1,22,STANSELL,BRIAN,,384B-03PZW,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,42:08.00,2
M,70-74,1,22,STANSELL,BRIAN,,384B-03PZW,Lake Del Valle,Lake Del Valle 2.5K,2024-06-09,1:12:37.00,2
M,70-74,1,22,STANSELL,BRIAN,,384B-03PZW,Santa Cruz Rough Water,Santa Cruz Rough Water 1 Mile,2024-08-17,35:07.00,2
M,70-74,2,18,STANSELL,BRIAN,,384B-03PZW,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:45:44.42,2
M,70-74,1,22,Trachok,Rick,M,384A-03HYG,Donner Lake Swim,Donner Lake Swim 2.7 Mile,2024-08-10,1:12:49.25,2
M,70-74,2,18,STONE,STEVEN,P,384X-S9487,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,46:56.00,2
M,75-79,1,22,STROEVE,PIETER,,3847-03HFY,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,45:08.00,2
M,75-79,1,22,Hauck,Mike,B,384C-AGR9A,Lake Del Valle,Lake Del Valle 1.5K,2024-06-09,40:49.00,2
M,80-84,1,22,PERKINS,DONALD,,384B-05V6H,Lake Berryessa,Lake Berryessa 1 Mile,2024-06-01,35:06.00,2
